truckid,driverid,rdate,miles,gas,mpg
A11,A11,9-Jul,9131,2000,4.5655
A11,A11,9-Jun,15373,2000,7.6865
A11,A11,9-May,13924,2000,6.962
A11,A11,9-Apr,12919,2000,6.4595
A11,A11,9-Mar,10660,2000,5.33
A11,A11,9-Feb,8571,2000,4.2855
A11,A11,9-Jan,11485,2000,5.7425
A12,A12,13-Jun,10006,2055,4.869099757
A12,A12,13-May,10307,2187,4.712848651
A12,A12,13-Apr,13044,2473,5.274565305
A12,A12,13-Mar,12229,2716,4.50257732
A12,A12,13-Feb,14624,2539,5.759747932
A12,A12,13-Jan,12995,2580,5.036821705
A12,A12,12-Dec,11159,2376,4.696548822
A12,A12,12-Nov,13078,2677,4.885319387
A12,A12,12-Oct,11374,2535,4.48678501
A12,A12,12-Sep,10864,2015,5.391563275
A12,A12,12-Aug,11114,2031,5.472181192
A12,A12,12-Jul,13682,2492,5.490369181
A12,A12,12-Jun,10849,2047,5.299951148
A12,A12,12-May,12369,2502,4.943645084
A12,A12,12-Apr,15159,2601,5.828143022
A12,A12,12-Mar,13100,2365,5.539112051
A12,A12,12-Feb,15431,3276,4.71031746
A12,A12,12-Jan,13329,2630,5.068060837
A12,A12,11-Dec,8790,1936,4.540289256
A12,A12,11-Nov,11510,2031,5.667159035
A12,A12,11-Oct,10583,2086,5.073346117
A12,A12,11-Sep,9779,1929,5.069466045
A12,A12,11-Aug,14668,2928,5.009562842
A12,A12,11-Jul,14539,2814,5.166666667
A12,A12,11-Jun,12682,2862,4.431167016
A12,A12,11-May,10590,2862,3.700209644
A12,A12,11-Apr,12048,2862,4.209643606
A12,A12,11-Mar,13197,2862,4.611111111
A12,A12,11-Feb,13704,2862,4.788259958
A12,A12,11-Jan,13717,2862,4.792802236
A12,A12,10-Dec,14162,2862,4.948287911
A12,A12,10-Nov,12108,2862,4.230607966
A12,A12,10-Oct,9638,2862,3.367575122
A12,A12,10-Sep,11426,2862,3.992313068
A12,A12,10-Aug,11134,2862,3.890286513
A12,A12,10-Jul,14199,2862,4.961215933
A12,A12,10-Jun,14797,2862,5.170160727
A12,A12,10-May,13394,2862,4.679944095
A12,A12,10-Apr,10034,2862,3.505939902
A12,A12,10-Mar,15540,2862,5.429769392
A12,A12,10-Feb,12650,2862,4.419986024
A12,A12,10-Jan,11166,2862,3.901467505
A12,A12,9-Dec,9116,2862,3.185185185
A12,A12,9-Nov,13969,2862,4.880852551
A12,A12,9-Oct,14313,2862,5.001048218
A12,A12,9-Sep,9561,2862,3.34067086
A12,A12,9-Aug,13804,2862,4.823200559
A12,A12,9-Jul,14493,2862,5.0639413
A12,A12,9-Jun,11454,2862,4.002096436
A12,A12,9-May,11565,2862,4.040880503
A12,A12,9-Apr,13441,2862,4.696366177
A12,A12,9-Mar,13581,2862,4.745283019
A12,A12,9-Feb,12415,2862,4.337875611
A12,A12,9-Jan,9761,2862,3.410552061
A13,A13,13-Jun,9740,1792,5.435267857
A13,A13,13-May,14663,2873,5.10372433
A13,A13,13-Apr,15470,3504,4.414954338
A13,A13,13-Mar,10682,2249,4.749666518
A13,A13,13-Feb,13177,2583,5.101432443
A13,A13,13-Jan,11656,2343,4.974818609
A13,A13,12-Dec,10189,2127,4.790314998
A13,A13,12-Nov,11652,2698,4.318754633
A13,A13,12-Oct,12238,2805,4.362923351
A13,A13,12-Sep,15263,2843,5.368624692
A13,A13,12-Aug,12663,2560,4.946484375
A13,A13,12-Jul,11815,2428,4.866144975
A13,A13,12-Jun,9292,1918,4.844629823
A13,A13,12-May,8977,1671,5.372232196
A13,A13,12-Apr,13525,2785,4.856373429
A13,A13,12-Mar,12792,2592,4.935185185
A13,A13,12-Feb,9401,1639,5.735814521
A13,A13,12-Jan,11129,2270,4.902643172
A13,A13,11-Dec,14602,2672,5.464820359
A13,A13,11-Nov,9535,1946,4.89979445
A13,A13,11-Oct,10748,2004,5.363273453
A13,A13,11-Sep,14279,2905,4.915318417
A13,A13,11-Aug,14843,3393,4.374594754
A13,A13,11-Jul,10146,1991,5.095931693
A13,A13,11-Jun,14361,1875,7.6592
A13,A13,11-May,13128,1875,7.0016
A13,A13,11-Apr,13355,1875,7.122666667
A13,A13,11-Mar,10276,1875,5.480533333
A13,A13,11-Feb,14076,1875,7.5072
A13,A13,11-Jan,11518,1875,6.142933333
A13,A13,10-Dec,12712,1875,6.779733333
A13,A13,10-Nov,13363,1875,7.126933333
A13,A13,10-Oct,14212,1875,7.579733333
A13,A13,10-Sep,12982,1875,6.923733333
A13,A13,10-Aug,11484,1875,6.1248
A13,A13,10-Jul,9435,1875,5.032
A13,A13,10-Jun,10188,1875,5.4336
A13,A13,10-May,13542,1875,7.2224
A13,A13,10-Apr,10674,1875,5.6928
A13,A13,10-Mar,11441,1875,6.101866667
A13,A13,10-Feb,14445,1875,7.704
A13,A13,10-Jan,14152,1875,7.547733333
A13,A13,9-Dec,14190,1875,7.568
A13,A13,9-Nov,14367,1875,7.6624
A13,A13,9-Oct,10361,1875,5.525866667
A13,A13,9-Sep,10989,1875,5.8608
A13,A13,9-Aug,12689,1875,6.767466667
A13,A13,9-Jul,13041,1875,6.9552
A13,A13,9-Jun,10264,1875,5.474133333
A13,A13,9-May,11300,1875,6.026666667
A13,A13,9-Apr,11264,1875,6.007466667
A13,A13,9-Mar,9740,1875,5.194666667
A13,A13,9-Feb,10200,1875,5.44
A13,A13,9-Jan,12093,1875,6.4496
A14,A14,13-Jun,10608,1822,5.822173436
A14,A14,13-May,12746,2558,4.982799062
A14,A14,13-Apr,8908,1700,5.24
A14,A14,13-Mar,10716,2125,5.042823529
A14,A14,13-Feb,12053,2214,5.443992773
A14,A14,13-Jan,10001,1940,5.155154639
A14,A14,12-Dec,11940,2328,5.128865979
A14,A14,12-Nov,8447,1523,5.546290217
A14,A14,12-Oct,10940,2120,5.160377358
A14,A14,12-Sep,11418,2183,5.230416858
A14,A14,12-Aug,12087,2480,4.873790323
A14,A14,12-Jul,13697,2846,4.812719606
A14,A14,12-Jun,14453,2759,5.238492207
A14,A14,12-May,13459,2372,5.674114671
A14,A14,12-Apr,13940,2703,5.157232704
A14,A14,12-Mar,10050,1940,5.180412371
A14,A14,12-Feb,11261,2106,5.347103514
A14,A14,12-Jan,12325,2443,5.045026607
A14,A14,11-Dec,13985,2829,4.943442913
A14,A14,11-Nov,15216,2970,5.123232323
A14,A14,11-Oct,12561,2428,5.17339374
A14,A14,11-Sep,11970,2538,4.716312057
A14,A14,11-Aug,9717,1720,5.649418605
A14,A14,11-Jul,11505,2269,5.070515646
A14,A14,11-Jun,14161,2575,5.499417476
A14,A14,11-May,11334,2575,4.401553398
A14,A14,11-Apr,13776,2575,5.349902913
A14,A14,11-Mar,13279,2575,5.156893204
A14,A14,11-Feb,11853,2575,4.603106796
A14,A14,11-Jan,12475,2575,4.844660194
A14,A14,10-Dec,10057,2575,3.905631068
A14,A14,10-Nov,11709,2575,4.547184466
A14,A14,10-Oct,13937,2575,5.412427184
A14,A14,10-Sep,11802,2575,4.583300971
A14,A14,10-Aug,14215,2575,5.52038835
A14,A14,10-Jul,8634,2575,3.353009709
A14,A14,10-Jun,12756,2575,4.953786408
A14,A14,10-May,14039,2575,5.452038835
A14,A14,10-Apr,12437,2575,4.829902913
A14,A14,10-Mar,10443,2575,4.055533981
A14,A14,10-Feb,10786,2575,4.188737864
A14,A14,10-Jan,9175,2575,3.563106796
A14,A14,9-Dec,8955,2575,3.477669903
A14,A14,9-Nov,15503,2575,6.020582524
A14,A14,9-Oct,11589,2575,4.500582524
A14,A14,9-Sep,10502,2575,4.078446602
A14,A14,9-Aug,13955,2575,5.419417476
A14,A14,9-Jul,14034,2575,5.450097087
A14,A14,9-Jun,10224,2575,3.970485437
A14,A14,9-May,12374,2575,4.805436893
A14,A14,9-Apr,15373,2575,5.970097087
A14,A14,9-Mar,13775,2575,5.349514563
A14,A14,9-Feb,9477,2575,3.68038835
A14,A14,9-Jan,13013,2575,5.053592233
A15,A15,13-Jun,9650,2025,4.765432099
A15,A15,13-May,12659,2733,4.63190633
A15,A15,13-Apr,9978,2130,4.684507042
A15,A15,13-Mar,9558,1645,5.810334347
A15,A15,13-Feb,10328,2062,5.008729389
A15,A15,13-Jan,12379,2901,4.267149259
A15,A15,12-Dec,13393,2854,4.692711983
A15,A15,12-Nov,11085,2354,4.709005947
A15,A15,12-Oct,11291,2270,4.974008811
A15,A15,12-Sep,14695,2730,5.382783883
A15,A15,12-Aug,11972,2111,5.671245855
A15,A15,12-Jul,11709,2264,5.171819788
A15,A15,12-Jun,10511,2060,5.102427184
A15,A15,12-May,10346,2115,4.891725768
A15,A15,12-Apr,14244,2778,5.127429806
A15,A15,12-Mar,13557,3069,4.417399804
A15,A15,12-Feb,9558,1705,5.605865103
A15,A15,12-Jan,9724,1815,5.357575758
A15,A15,11-Dec,10809,2065,5.234382567
A15,A15,11-Nov,12666,2471,5.125859976
A15,A15,11-Oct,12856,2806,4.581610834
A15,A15,11-Sep,13038,2491,5.234042553
A15,A15,11-Aug,12797,2652,4.825414781
A15,A15,11-Jul,14866,2837,5.240042298
A15,A15,11-Jun,12727,2449,5.196815027
A15,A15,11-May,13585,2449,5.547162107
A15,A15,11-Apr,14003,2449,5.717844018
A15,A15,11-Mar,12943,2449,5.285014292
A15,A15,11-Feb,11247,2449,4.592486729
A15,A15,11-Jan,11872,2449,4.847692936
A15,A15,10-Dec,14387,2449,5.874642711
A15,A15,10-Nov,13920,2449,5.683952634
A15,A15,10-Oct,12181,2449,4.973866884
A15,A15,10-Sep,9069,2449,3.70314414
A15,A15,10-Aug,12150,2449,4.961208657
A15,A15,10-Jul,12407,2449,5.066149449
A15,A15,10-Jun,11377,2449,4.64556962
A15,A15,10-May,14418,2449,5.887300939
A15,A15,10-Apr,8519,2449,3.478562679
A15,A15,10-Mar,12685,2449,5.179665169
A15,A15,10-Feb,12749,2449,5.205798285
A15,A15,10-Jan,12823,2449,5.2360147
A15,A15,9-Dec,11441,2449,4.671702736
A15,A15,9-Nov,12497,2449,5.102899143
A15,A15,9-Oct,11021,2449,4.500204165
A15,A15,9-Sep,12264,2449,5.007758269
A15,A15,9-Aug,11811,2449,4.82278481
A15,A15,9-Jul,13756,2449,5.616986525
A15,A15,9-Jun,13123,2449,5.358513679
A15,A15,9-May,10514,2449,4.29318089
A15,A15,9-Apr,13754,2449,5.616169865
A15,A15,9-Mar,10062,2449,4.108615762
A15,A15,9-Feb,14541,2449,5.937525521
A15,A15,9-Jan,9521,2449,3.887709269
A16,A16,13-Jun,10953,2066,5.301548887
A16,A16,13-May,12703,2712,4.68399705
A16,A16,13-Apr,9064,1617,5.605442177
A16,A16,13-Mar,9755,1974,4.941742655
A16,A16,13-Feb,12635,2752,4.591206395
A16,A16,13-Jan,10183,2030,5.016256158
A16,A16,12-Dec,14283,3270,4.367889908
A16,A16,12-Nov,14396,2535,5.678895464
A16,A16,12-Oct,10725,2531,4.237455551
A16,A16,12-Sep,13795,2873,4.801601114
A16,A16,12-Aug,13559,2454,5.525264874
A16,A16,12-Jul,13660,2940,4.646258503
A16,A16,12-Jun,9571,1649,5.804123711
A16,A16,12-May,10179,1878,5.420127796
A16,A16,12-Apr,14000,2898,4.830917874
A16,A16,12-Mar,10235,1893,5.406761754
A16,A16,12-Feb,13176,2537,5.193535672
A16,A16,12-Jan,13265,2593,5.115696105
A16,A16,11-Dec,15168,3124,4.8553137
A16,A16,11-Nov,11458,2264,5.060954064
A16,A16,11-Oct,10616,2211,4.801447309
A16,A16,11-Sep,11662,2346,4.971014493
A16,A16,11-Aug,8460,1946,4.347379239
A16,A16,11-Jul,12023,2839,4.234941881
A16,A16,11-Jun,9630,2399,4.014172572
A16,A16,11-May,11037,2399,4.600666945
A16,A16,11-Apr,13287,2399,5.538557732
A16,A16,11-Mar,12534,2399,5.224676949
A16,A16,11-Feb,10320,2399,4.301792414
A16,A16,11-Jan,10555,2399,4.399749896
A16,A16,10-Dec,11794,2399,4.91621509
A16,A16,10-Nov,15247,2399,6.355564819
A16,A16,10-Oct,13428,2399,5.597332222
A16,A16,10-Sep,8330,2399,3.472280117
A16,A16,10-Aug,13123,2399,5.470195915
A16,A16,10-Jul,8546,2399,3.562317632
A16,A16,10-Jun,12627,2399,5.263443101
A16,A16,10-May,10285,2399,4.287203001
A16,A16,10-Apr,10466,2399,4.362651105
A16,A16,10-Mar,11318,2399,4.717799083
A16,A16,10-Feb,12895,2399,5.375156315
A16,A16,10-Jan,12701,2399,5.294289287
A16,A16,9-Dec,10883,2399,4.536473531
A16,A16,9-Nov,12507,2399,5.213422259
A16,A16,9-Oct,14050,2399,5.85660692
A16,A16,9-Sep,13360,2399,5.568987078
A16,A16,9-Aug,9636,2399,4.016673614
A16,A16,9-Jul,9381,2399,3.910379325
A16,A16,9-Jun,13205,2399,5.504376824
A16,A16,9-May,12232,2399,5.098791163
A16,A16,9-Apr,11772,2399,4.907044602
A16,A16,9-Mar,14380,2399,5.994164235
A16,A16,9-Feb,11671,2399,4.864943727
A16,A16,9-Jan,11362,2399,4.736140058
A17,A17,13-Jun,12939,2823,4.583421892
A17,A17,13-May,10500,2050,5.12195122
A17,A17,13-Apr,12940,2384,5.427852349
A17,A17,13-Mar,15294,3311,4.619148294
A17,A17,13-Feb,13086,2420,5.407438017
A17,A17,13-Jan,9767,1865,5.236997319
A17,A17,12-Dec,12183,2479,4.914481646
A17,A17,12-Nov,10748,2003,5.365951073
A17,A17,12-Oct,11610,2656,4.37123494
A17,A17,12-Sep,14041,2771,5.067123782
A17,A17,12-Aug,15006,3126,4.800383877
A17,A17,12-Jul,9956,2358,4.222222222
A17,A17,12-Jun,8477,1616,5.245668317
A17,A17,12-May,9097,1618,5.6223733
A17,A17,12-Apr,14067,3238,4.344348363
A17,A17,12-Mar,11660,1975,5.903797468
A17,A17,12-Feb,10627,1961,5.419173891
A17,A17,12-Jan,13184,2412,5.466003317
A17,A17,11-Dec,10614,1941,5.468315301
A17,A17,11-Nov,14447,2988,4.835006693
A17,A17,11-Oct,11587,2252,5.145204263
A17,A17,11-Sep,14421,2726,5.290168745
A17,A17,11-Aug,13579,2714,5.003316139
A17,A17,11-Jul,14323,2600,5.508846154
A17,A17,11-Jun,11700,2597,4.505198306
A17,A17,11-May,11168,2597,4.300346554
A17,A17,11-Apr,11049,2597,4.254524451
A17,A17,11-Mar,14342,2597,5.522525992
A17,A17,11-Feb,12022,2597,4.629187524
A17,A17,11-Jan,10319,2597,3.973430882
A17,A17,10-Dec,9874,2597,3.802079322
A17,A17,10-Nov,9572,2597,3.685791298
A17,A17,10-Oct,12386,2597,4.769349249
A17,A17,10-Sep,15079,2597,5.806314979
A17,A17,10-Aug,14002,2597,5.391605699
A17,A17,10-Jul,10889,2597,4.192914902
A17,A17,10-Jun,12787,2597,4.923758183
A17,A17,10-May,14577,2597,5.613015017
A17,A17,10-Apr,14002,2597,5.391605699
A17,A17,10-Mar,8268,2597,3.183673469
A17,A17,10-Feb,9787,2597,3.76857913
A17,A17,10-Jan,13290,2597,5.117443204
A17,A17,9-Dec,10828,2597,4.169426261
A17,A17,9-Nov,15174,2597,5.842895649
A17,A17,9-Oct,14343,2597,5.522911051
A17,A17,9-Sep,13501,2597,5.198690797
A17,A17,9-Aug,14457,2597,5.566807855
A17,A17,9-Jul,15436,2597,5.943781286
A17,A17,9-Jun,13804,2597,5.315363881
A17,A17,9-May,11873,2597,4.571813631
A17,A17,9-Apr,9663,2597,3.720831729
A17,A17,9-Mar,9738,2597,3.749711205
A17,A17,9-Feb,12157,2597,4.681170581
A17,A17,9-Jan,13581,2597,5.229495572
A18,A18,13-Jun,11102,2319,4.787408366
A18,A18,13-May,13608,2306,5.901127493
A18,A18,13-Apr,12962,2925,4.431452991
A18,A18,13-Mar,10117,1766,5.728765572
A18,A18,13-Feb,14186,2875,4.93426087
A18,A18,13-Jan,13154,2354,5.587935429
A18,A18,12-Dec,12966,2570,5.045136187
A18,A18,12-Nov,11874,2127,5.582510578
A18,A18,12-Oct,9775,1982,4.931886983
A18,A18,12-Sep,10021,1740,5.759195402
A18,A18,12-Aug,10817,2308,4.686741768
A18,A18,12-Jul,14402,2621,5.494849294
A18,A18,12-Jun,15294,2842,5.381421534
A18,A18,12-May,13312,2609,5.102338061
A18,A18,12-Apr,11498,2276,5.051845343
A18,A18,12-Mar,12424,2242,5.541480821
A18,A18,12-Feb,9775,1917,5.099113198
A18,A18,12-Jan,14494,2865,5.058987784
A18,A18,11-Dec,14128,3045,4.639737274
A18,A18,11-Nov,14213,2929,4.852509389
A18,A18,11-Oct,13144,2814,4.670931059
A18,A18,11-Sep,12013,2358,5.094571671
A18,A18,11-Aug,12630,2589,4.878331402
A18,A18,11-Jul,14180,2865,4.94938918
A18,A18,11-Jun,10132,1635,6.196941896
A18,A18,11-May,15172,1635,9.279510703
A18,A18,11-Apr,13558,1635,8.29235474
A18,A18,11-Mar,10963,1635,6.705198777
A18,A18,11-Feb,11346,1635,6.939449541
A18,A18,11-Jan,12782,1635,7.817737003
A18,A18,10-Dec,12393,1635,7.579816514
A18,A18,10-Nov,13761,1635,8.416513761
A18,A18,10-Oct,9978,1635,6.102752294
A18,A18,10-Sep,13014,1635,7.959633028
A18,A18,10-Aug,13374,1635,8.179816514
A18,A18,10-Jul,9047,1635,5.533333333
A18,A18,10-Jun,10293,1635,6.295412844
A18,A18,10-May,13481,1635,8.245259939
A18,A18,10-Apr,10724,1635,6.559021407
A18,A18,10-Mar,14237,1635,8.70764526
A18,A18,10-Feb,14405,1635,8.810397554
A18,A18,10-Jan,11025,1635,6.743119266
A18,A18,9-Dec,10536,1635,6.444036697
A18,A18,9-Nov,10050,1635,6.146788991
A18,A18,9-Oct,15270,1635,9.339449541
A18,A18,9-Sep,9483,1635,5.8
A18,A18,9-Aug,9382,1635,5.7382263
A18,A18,9-Jul,9747,1635,5.96146789
A18,A18,9-Jun,14601,1635,8.930275229
A18,A18,9-May,11378,1635,6.959021407
A18,A18,9-Apr,12331,1635,7.541896024
A18,A18,9-Mar,11934,1635,7.299082569
A18,A18,9-Feb,10058,1635,6.151681957
A18,A18,9-Jan,9930,1635,6.073394495
A19,A19,13-Jun,14295,3446,4.14828787
A19,A19,13-May,10177,2016,5.048115079
A19,A19,13-Apr,11218,2117,5.29900803
A19,A19,13-Mar,13200,2317,5.697022011
A19,A19,13-Feb,14013,2381,5.885342293
A19,A19,13-Jan,13982,2759,5.067778181
A19,A19,12-Dec,11251,2206,5.100181324
A19,A19,12-Nov,12368,2784,4.442528736
A19,A19,12-Oct,11097,2374,4.674389217
A19,A19,12-Sep,11291,2363,4.77824799
A19,A19,12-Aug,11178,2316,4.82642487
A19,A19,12-Jul,13677,2464,5.550730519
A19,A19,12-Jun,13771,3013,4.570527713
A19,A19,12-May,9894,2130,4.645070423
A19,A19,12-Apr,12769,2310,5.527705628
A19,A19,12-Mar,15209,3164,4.806890013
A19,A19,12-Feb,10918,2054,5.315481986
A19,A19,12-Jan,11727,2554,4.591620987
A19,A19,11-Dec,10466,2108,4.964895636
A19,A19,11-Nov,11961,2436,4.910098522
A19,A19,11-Oct,13446,2399,5.604835348
A19,A19,11-Sep,13655,2523,5.412207689
A19,A19,11-Aug,11565,2062,5.608632396
A19,A19,11-Jul,11846,2554,4.638214565
A19,A19,11-Jun,11172,2411,4.633761925
A19,A19,11-May,9667,2411,4.00953961
A19,A19,11-Apr,12490,2411,5.180423061
A19,A19,11-Mar,14576,2411,6.045624222
A19,A19,11-Feb,11483,2411,4.762754044
A19,A19,11-Jan,10914,2411,4.526752385
A19,A19,10-Dec,10600,2411,4.396515968
A19,A19,10-Nov,13785,2411,5.717544587
A19,A19,10-Oct,12882,2411,5.343011199
A19,A19,10-Sep,11738,2411,4.868519287
A19,A19,10-Aug,10525,2411,4.365408544
A19,A19,10-Jul,11889,2411,4.931148901
A19,A19,10-Jun,13496,2411,5.597677312
A19,A19,10-May,11141,2411,4.620904189
A19,A19,10-Apr,9088,2411,3.769390294
A19,A19,10-Mar,15029,2411,6.233513065
A19,A19,10-Feb,10099,2411,4.188718374
A19,A19,10-Jan,11548,2411,4.789713812
A19,A19,9-Dec,13209,2411,5.478639569
A19,A19,9-Nov,14041,2411,5.823724596
A19,A19,9-Oct,13187,2411,5.469514724
A19,A19,9-Sep,13418,2411,5.565325591
A19,A19,9-Aug,14805,2411,6.140605558
A19,A19,9-Jul,10647,2411,4.416009954
A19,A19,9-Jun,10506,2411,4.357527997
A19,A19,9-May,14366,2411,5.958523434
A19,A19,9-Apr,11692,2411,4.849440066
A19,A19,9-Mar,9662,2411,4.007465782
A19,A19,9-Feb,13025,2411,5.402322688
A19,A19,9-Jan,14709,2411,6.100788055
A20,A20,13-Jun,11706,2773,4.221420844
A20,A20,13-May,9558,1905,5.017322835
A20,A20,13-Apr,13918,2506,5.55387071
A20,A20,13-Mar,9759,2183,4.470453504
A20,A20,13-Feb,10400,2064,5.03875969
A20,A20,13-Jan,11373,2388,4.762562814
A20,A20,12-Dec,11929,2199,5.424738518
A20,A20,12-Nov,11631,2505,4.643113772
A20,A20,12-Oct,13305,2321,5.732442913
A20,A20,12-Sep,13102,2567,5.104012466
A20,A20,12-Aug,12587,2768,4.54732659
A20,A20,12-Jul,9408,1828,5.146608315
A20,A20,12-Jun,12078,2555,4.727201566
A20,A20,12-May,10307,2393,4.307145842
A20,A20,12-Apr,10258,2160,4.749074074
A20,A20,12-Mar,13097,2507,5.224172318
A20,A20,12-Feb,13461,2569,5.239782016
A20,A20,12-Jan,11174,2533,4.411369917
A20,A20,11-Dec,14441,2886,5.003811504
A20,A20,11-Nov,9850,2341,4.207603588
A20,A20,11-Oct,12629,2402,5.257701915
A20,A20,11-Sep,11886,2123,5.598681112
A20,A20,11-Aug,9745,2039,4.77930358
A20,A20,11-Jul,14094,2812,5.012091038
A20,A20,11-Jun,11341,2884,3.932385576
A20,A20,11-May,14029,2884,4.864424411
A20,A20,11-Apr,12441,2884,4.313800277
A20,A20,11-Mar,9194,2884,3.187933426
A20,A20,11-Feb,12037,2884,4.17371706
A20,A20,11-Jan,9301,2884,3.225034674
A20,A20,10-Dec,9667,2884,3.351941748
A20,A20,10-Nov,12593,2884,4.366504854
A20,A20,10-Oct,11538,2884,4.000693481
A20,A20,10-Sep,10890,2884,3.776005548
A20,A20,10-Aug,9648,2884,3.345353675
A20,A20,10-Jul,10343,2884,3.586338419
A20,A20,10-Jun,13278,2884,4.604022191
A20,A20,10-May,10714,2884,3.714979196
A20,A20,10-Apr,10615,2884,3.680651872
A20,A20,10-Mar,12643,2884,4.383841886
A20,A20,10-Feb,9618,2884,3.334951456
A20,A20,10-Jan,14041,2884,4.868585298
A20,A20,9-Dec,13719,2884,4.756934813
A20,A20,9-Nov,13023,2884,4.515603329
A20,A20,9-Oct,10010,2884,3.470873786
A20,A20,9-Sep,10894,2884,3.77739251
A20,A20,9-Aug,12844,2884,4.453536755
A20,A20,9-Jul,12603,2884,4.369972261
A20,A20,9-Jun,10839,2884,3.758321775
A20,A20,9-May,15217,2884,5.276352288
A20,A20,9-Apr,11629,2884,4.032246879
A20,A20,9-Mar,12362,2884,4.286407767
A20,A20,9-Feb,10562,2884,3.662274619
A20,A20,9-Jan,12167,2884,4.218793343
A21,A21,13-Jun,13179,3273,4.026581118
A21,A21,13-May,9936,1725,5.76
A21,A21,13-Apr,9924,1931,5.139306059
A21,A21,13-Mar,15672,2796,5.605150215
A21,A21,13-Feb,11783,2349,5.016177097
A21,A21,13-Jan,14221,2630,5.407224335
A21,A21,12-Dec,10360,2160,4.796296296
A21,A21,12-Nov,9082,1834,4.952017448
A21,A21,12-Oct,14591,3247,4.49368648
A21,A21,12-Sep,14128,2757,5.124410591
A21,A21,12-Aug,15150,2871,5.276907001
A21,A21,12-Jul,13769,2785,4.943985637
A21,A21,12-Jun,13190,2345,5.624733475
A21,A21,12-May,12877,2725,4.725504587
A21,A21,12-Apr,11059,2306,4.795750217
A21,A21,12-Mar,10953,2557,4.283535393
A21,A21,12-Feb,13975,2715,5.14732965
A21,A21,12-Jan,13602,2655,5.123163842
A21,A21,11-Dec,12821,2552,5.023902821
A21,A21,11-Nov,13927,2654,5.247550867
A21,A21,11-Oct,10862,1988,5.463782696
A21,A21,11-Sep,14131,2781,5.081265732
A21,A21,11-Aug,12918,2615,4.939961759
A21,A21,11-Jul,11433,2231,5.124607799
A21,A21,11-Jun,12053,3193,3.774819919
A21,A21,11-May,12064,3193,3.778264955
A21,A21,11-Apr,12368,3193,3.873473223
A21,A21,11-Mar,10793,3193,3.380206702
A21,A21,11-Feb,12896,3193,4.038834951
A21,A21,11-Jan,9479,3193,2.968681491
A21,A21,10-Dec,10478,3193,3.281553398
A21,A21,10-Nov,12078,3193,3.782649546
A21,A21,10-Oct,11438,3193,3.582211087
A21,A21,10-Sep,9669,3193,3.028186658
A21,A21,10-Aug,10239,3193,3.206702161
A21,A21,10-Jul,10819,3193,3.388349515
A21,A21,10-Jun,11332,3193,3.549013467
A21,A21,10-May,13522,3193,4.234888819
A21,A21,10-Apr,13773,3193,4.313498277
A21,A21,10-Mar,9547,3193,2.989978077
A21,A21,10-Feb,15006,3193,4.699655496
A21,A21,10-Jan,10396,3193,3.25587222
A21,A21,9-Dec,11477,3193,3.594425305
A21,A21,9-Nov,9462,3193,2.963357344
A21,A21,9-Oct,12166,3193,3.810209834
A21,A21,9-Sep,9095,3193,2.848418415
A21,A21,9-Aug,15262,3193,4.77983088
A21,A21,9-Jul,9975,3193,3.124021297
A21,A21,9-Jun,10661,3193,3.33886627
A21,A21,9-May,13630,3193,4.268712809
A21,A21,9-Apr,11104,3193,3.477607266
A21,A21,9-Mar,12373,3193,3.875039148
A21,A21,9-Feb,10493,3193,3.286251174
A21,A21,9-Jan,12136,3193,3.800814281
A22,A22,13-Jun,11038,2438,4.527481542
A22,A22,13-May,13641,2530,5.391699605
A22,A22,13-Apr,10195,2399,4.24968737
A22,A22,13-Mar,13610,2894,4.702833449
A22,A22,13-Feb,11232,2467,4.552898257
A22,A22,13-Jan,12822,2451,5.231334149
A22,A22,12-Dec,9512,2138,4.449017774
A22,A22,12-Nov,13699,2779,4.929471033
A22,A22,12-Oct,13256,2610,5.078927203
A22,A22,12-Sep,14394,2503,5.750699161
A22,A22,12-Aug,9147,1817,5.034122179
A22,A22,12-Jul,11416,2070,5.514975845
A22,A22,12-Jun,9557,1705,5.605278592
A22,A22,12-May,15220,3162,4.813409235
A22,A22,12-Apr,11547,2806,4.115110478
A22,A22,12-Mar,8926,1598,5.585732165
A22,A22,12-Feb,10329,2064,5.004360465
A22,A22,12-Jan,12067,2477,4.871618894
A22,A22,11-Dec,9825,2128,4.617011278
A22,A22,11-Nov,14968,2940,5.091156463
A22,A22,11-Oct,11441,2286,5.004811899
A22,A22,11-Sep,10683,1963,5.442180336
A22,A22,11-Aug,10295,1958,5.257916241
A22,A22,11-Jul,11065,2452,4.512642741
A22,A22,11-Jun,10415,3080,3.381493506
A22,A22,11-May,14178,3080,4.603246753
A22,A22,11-Apr,10026,3080,3.255194805
A22,A22,11-Mar,11194,3080,3.634415584
A22,A22,11-Feb,11290,3080,3.665584416
A22,A22,11-Jan,14323,3080,4.650324675
A22,A22,10-Dec,10889,3080,3.53538961
A22,A22,10-Nov,12040,3080,3.909090909
A22,A22,10-Oct,14351,3080,4.659415584
A22,A22,10-Sep,12703,3080,4.124350649
A22,A22,10-Aug,10212,3080,3.315584416
A22,A22,10-Jul,14358,3080,4.661688312
A22,A22,10-Jun,13298,3080,4.317532468
A22,A22,10-May,13718,3080,4.453896104
A22,A22,10-Apr,12073,3080,3.919805195
A22,A22,10-Mar,15177,3080,4.927597403
A22,A22,10-Feb,11091,3080,3.600974026
